"chunk_id","chunk","frequency","createduser","createddate","updateduser","updateddate","deleteduser","deleteddate","isdeleted"
"6680","weeks after that everyone","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6681","weeks after the letter","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6682","weeks at a time","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6683","weeks of the autumn","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6684","weight of her body","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6685","well I can help","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6686","well I might do","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6687","well I would like","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6688","well as any body","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6689","well as the music","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6690","well in the evening","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6691","well in the water","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6692","well into the space","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6693","well of his power","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6694","well outside the time","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6695","well over an hour","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6696","well up the beach","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6697","well we can play","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6698","well you can come","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6699","well you can cut","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6700","well you can eat","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6701","well you can get","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6702","well you can make","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6703","well you could get","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6704","west of the city","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6705","what would be the use","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6706","wheels of the truck","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6707","who can break the eye","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6708","who can bring The princess","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6709","who could make a knife","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6710","whole of the city","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6711","whole of the sky","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6712","wife in their bedroom","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6713","wilda wild animal attack","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6714","wind and the noise","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6715","wind and the sea","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6716","wind in his hair","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6717","wind in my face","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6718","wind of his speed","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6719","window of the room","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6720","window of the shop","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6721","window with his back","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6722","wings of an eagle","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6723","wings of the machine","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6724","winter of the world","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6725","with a garden fork","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6726","with a glass table","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6727","with a phone call","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6728","with a push kick","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6729","with a tea bag","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6730","with the clock case","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6731","with the guitar case","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6732","with the hospital wing","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6733","with the phone number","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6734","with the police officer","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6735","with the potato fork","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6736","with the push chair","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6737","with the shoe lady","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6738","within a quarter mile","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6739","wives in the case","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6740","wolf from his neck","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6741","wolves in the Forest","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6742","woman and a boy","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6743","woman and the baby","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6744","woman and the boy","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6745","woman at the desk","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6746","woman in the picture","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6747","woman with a basket","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6748","women across the country","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6749","women in the village","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6750","women in the world","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6751","women on the planet","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6752","wondering for a while","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6753","wonders of the night","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6754","woods across the river","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6755","woods in the dark","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6756","woods on either side","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6757","woods to the west","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6758","word about my family","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6759","word of the year","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6760","words in the dictionary","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6761","words of the poem","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6762","words on the back","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6763","words on the wall","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6764","words to that effect","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6765","words to the dragon","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6766","work for the day","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6767","work on the film","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6768","workers in the camp","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6769","working as a team","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6770","working at a gas","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6771","working at the hotel","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6772","working at the school","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6773","working at the supermarket","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6774","working for the enemy","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6775","working in the field","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6776","working in the garden","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6777","working in the kitchen","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6778","working in the palace","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6779","working on a plan","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6780","working on that book","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6781","working on the boat","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6782","working round the clock","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6783","world at the time","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6784","world with the help","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6785","worry and the stress","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6786","worry on his face","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6787","worrying about the future","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6788","wound at the back","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6789","wound in its shoulder","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6790","writewriting on the back","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6791","writing on the side","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6792","wrongI say the wrong thing","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6793","wrongs of the past","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6794","yardback across the yard","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6795","yards down the road","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6796","year and a week","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6797","year and the year","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6798","year of my life","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6799","year or this year","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6800","years as a community","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6801","years for this moment","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6802","years in a row","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6803","years in this world","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6804","yes you may get","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6805","yesterday and the day","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6806","yesterdayin the forest yesterday","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6807","yet he could see","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6808","yet in the place","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6809","yet she could see","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6810","you call the thing","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6811","you can actually go","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6812","you can actually use","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6813","you can all go","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6814","you can almost see","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6815","you can always make","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6816","you can be an elephant","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6817","you can even get","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6818","you can feel the wind","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6819","you can hardly see","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6820","you can have a bit","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6821","you can have the scissors","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6822","you can just get","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6823","you can never beat","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6824","you can not change","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6825","you can not control","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6826","you can not fix","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6827","you can not read","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6828","you can not stop","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6829","you can not try","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6830","you can not win","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6831","you can only go","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6832","you can still call","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6833","you can still go","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6834","you can still lead","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6835","you can still make","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6836","you can still talk","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6837","you can take this week","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6838","you can tell a lot","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6839","you can watch a film","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6840","you come here come","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6841","you could actually see","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6842","you could always do","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6843","you could be a fish","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6844","you could be the baby","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6845","you could even call","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6846","you could ever trust","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6847","you could just get","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6848","you could just give","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6849","you could never imagine","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6850","you could not climb","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6851","you could not trust","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6852","you cross the road","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6853","you do not agree","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6854","you do not believe","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6855","you do not consider","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6856","you do not do","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6857","you do not keep","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6858","you do not seem","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6859","you do not shake","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6860","you do not take","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6861","you do not wish","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6862","you do that side","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6863","you drink the water","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6864","you drive the blue bit","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6865","you feel that way","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6866","you find a place","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6867","you get a bad egg","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6868","you get a bit","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6869","you get a car","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6870","you get a new home","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6871","you get a toy","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6872","you get a train","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6873","you get down please","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6874","you get the hang","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6875","you get too close","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6876","you hate the idea","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6877","you hear a word","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6878","you hear the sea","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6879","you join the dance","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6880","you know just like","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6881","you know that kind","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6882","you know the end","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6883","you know the lady","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6884","you know the maths","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6885","you know the name","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6886","you know the other day","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6887","you know the sea","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6888","you know the story","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6889","you know the thing","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6890","you know the toy shop","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6891","you know this hold","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6892","you know this little bit","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6893","you know this story","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6894","you lead the way","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6895","you learn that song","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6896","you leave the table","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6897","you like a boy","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6898","you look so like","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6899","you make a fool","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6900","you make a mistake","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6901","you may never get","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6902","you may not see","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6903","you mean the boy","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6904","you might like some company","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6905","you might stand a chance","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6906","you must also know","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6907","you must put the island","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6908","you need a lift","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6909","you need a place","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6910","you need a ride","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6911","you need some help","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6912","you need the money","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6913","you play the piano","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6914","you press the hat","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6915","you pull this end","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6916","you reach the end","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6917","you read the letter","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6918","you see a man","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6919","you see the size","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6920","you see the thing","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6921","you see this bit","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6922","you shall not eat","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6923","you stand up please","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6924","you start the game","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6925","you take a joke","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6926","you tell the truth","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6927","you think this place","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6928","you want a cup","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6929","you want a go","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6930","you want a ticket","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6931","you want some water","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6932","you want the ball","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6933","you want the milk","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6934","you want the toilet","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6935","you want this back","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6936","you will always find","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6937","you will ever see","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6938","you will never die","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6939","you will never do","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6940","you will not tell","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6941","you will see a star","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6942","you would never know","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6943","you would not want","2","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6944",""" will feel the fire","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6945","'s a bad idea","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6946","'s a beautiful city","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6947","'s a big boy","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6948","'s a big fight","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6949","'s a big place","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6950","'s a brave boy","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6951","'s a dead end","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6952","'s a different kind","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6953","'s a full moon","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6954","'s a good friend","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6955","'s a good game","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6956","'s a green ball","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6957","'s a little baby","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6958","'s a little house","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6959","'s a nice smell","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6960","'s a secret door","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6961","'s a silly name","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6962","'s a slow dance","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6963","'s a small smile","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6964","'s a very kind","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6965","'s a wonderful place","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6966","'s about a girl","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6967","'s beside the point","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6968","'s just a man","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6969","'s just a pity","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6970","'s not a circle","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6971","'s not a dog","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6972","'s not a moment","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6973","'s not a train","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6974","'s only a model","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6975","'s only the size","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6976","'s rather a lot","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6977","'s still a chance","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6978","'s the front door","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6979","'s the funny thing","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6980","'s the old cat","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6981","'s the other bit","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6982","'s the whole problem","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6983","AI from the future","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6984","Book of the Year","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6985","CIRCLE AND THE CIRCLE","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6986","Daughter of the storm","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6987","Even though the sound","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6988","He can not block","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6989","He could not know","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6990","He would not eat","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6991","He's probably right","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6992","He's so cute","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6993","I DO NOT DO","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6994","I can also see","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6995","I can hardly bear","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6996","I can hardly go","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6997","I can hardly remember","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6998","I can hear the phone","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"6999","I can just get","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7000","I can just run","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7001","I can keep a secret","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7002","I can never think","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7003","I can not answer","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7004","I can not change","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7005","I can not come","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7006","I can not get","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7007","I can not look","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7008","I can not run","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7009","I can not turn","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7010","I can not wish","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7011","I can only go","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7012","I can see the girl","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7013","I can take a picture","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7014","I could actually feel","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7015","I could actually see","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7016","I could already tell","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7017","I could also see","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7018","I could be a cat","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7019","I could even get","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7020","I could even think","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7021","I could feel the heat","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7022","I could hardly wait","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7023","I could not catch","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7024","I could not feel","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7025","I could not reach","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7026","I could not speak","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7027","I could now see","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7028","I could only think","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7029","I could see the pain","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7030","I cross the room","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7031","I do not consider","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7032","I do not mention","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7033","I do not take","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
"7034","I feel a smile","3","admin","25/11/2025 15:35:15.94052",,,,,"f"
